market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
UK,20.82,0.57,0.027378,266361831354637,Xmars AI M93 - Broad,176783879891403,Ad group 1,LPM21SS0093MT0600SR2,DeepBI_0502_Xmars AI M93 - Broad,DeepBI_0502_Ad group 1
UK,20.82,0.31,0.01489,501316826205582,DeepBI_0502_M92 M93 auto,535484550136607,DeepBI_0502_Ad group 1,LPM21SS0093MT0600SR2,DeepBI_0502_M92 M93 auto,DeepBI_0502_Ad group 1
UK,19.82,0.86,0.043391,197618467766930,Xmars AI M36 - Auto,169836026136090,M36 - Auto,LPM17SS00360BLK0XLR4,DeepBI_0502_Xmars AI M36 - Auto,DeepBI_0502_M36 - Auto
UK,19.82,1.34,0.067608,10956613969916,Xmars AI M36 - Broad,252610373628168,Ad group 1,LPM17SS0036MUT10XLR4V4,DeepBI_0502_Xmars AI M36 - Broad,DeepBI_0502_Ad group 1
UK,19.16,0.98,0.051148,14431222967292,M93 - Auto,49679875984485,Ad group 1,LPM21SS0093MT0100LR2,DeepBI_0502_M93 - Auto,DeepBI_0502_Ad group 1
UK,19.16,4.38,0.228601,501316826205582,DeepBI_0502_M92 M93 auto,535484550136607,DeepBI_0502_Ad group 1,LPM21SS0093MT0100SR2,DeepBI_0502_M92 M93 auto,DeepBI_0502_Ad group 1
UK,19.16,5.11,0.266701,317195320481727,DeepBI_0502_M92_Auto,400474086333430,DeepBI_0502_M92_Auto,LPM21SS0093MT0100SR2,DeepBI_0502_M92_Auto,DeepBI_0502_M92_Auto
UK,18.41,0.52,0.028246,83879587866730,Lounge - M38 - Broad,74530545744036,Ad group 1,LPM17AW0038NBBL00LA1,DeepBI_0502_Lounge - M38 - Broad,DeepBI_0502_Ad group 1
UK,18.32,0.86,0.046943,336378152954656,L01A1/B1 - Manual,296017220024625,Ad group - 22/04/2024 15:19:26.387,LPL16SS00010PUR00LB1,DeepBI_0502_L01A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 15:19:26.387
UK,18.32,0.38,0.020742,336378152954656,Xmars AI L01A1/B1 - Manual,296017220024625,Ad group - 22/04/2024 15:19:26.387,LPL16SS00010PUR00SA1,DeepBI_0502_Xmars AI L01A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 15:19:26.387
UK,18.32,0.51,0.027838,336378152954656,Xmars AI L01A1/B1 - Manual,296017220024625,Ad group - 22/04/2024 15:19:26.387,LPL16SS0001OFWH00LA1,DeepBI_0502_Xmars AI L01A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 15:19:26.387
UK,18.32,0.37,0.020197,472347769259023,L01A1/B1-Auto,544652824654412,Ad group - 22/04/2024 12:42:10.055,LPL16SS0001OFWH00LA1,DeepBI_0502_L01A1/B1-Auto,DeepBI_0502_Ad group - 22/04/2024 12:42:10.055
UK,18.32,0.49,0.026747,142497405303389,Lounge - M38 M39 - Auto,140209557633809,Ad group 1,LPM17AW0038DGNB00LA1,DeepBI_0502_Lounge - M38 M39 - Auto,DeepBI_0502_Ad group 1
UK,18.32,0.96,0.052402,122768200122949,Xmars AI M38 - Exact,79178822850474,EXACT,LPM17AW0038NBBL00LA1,DeepBI_0502_Xmars AI M38 - Exact,DeepBI_0502_EXACT
UK,18.32,0.43,0.023472,122768200122949,M38 - Exact,79178822850474,EXACT,LPM17AW0038NBBL00LA1,DeepBI_0502_M38 - Exact,DeepBI_0502_EXACT
UK,16.66,0.63,0.037815,427232352575257,L52A1/B1 - Auto,491754743830757,Ad group - 22/04/2024 15:53:26.947,LPL19SS0052BURY00SB1,DeepBI_0502_L52A1/B1 - Auto,DeepBI_0502_Ad group - 22/04/2024 15:53:26.947
UK,16.66,0.44,0.026411,397153226625281,L52A1/B1 - Manual,343857620064650,Ad group - 22/04/2024 16:02:45.205,LPL19SS0052OFWH00SB1,DeepBI_0502_L52A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 16:02:45.205
UK,16.66,1.1,0.066026,78164877519981,Out - M19 - Exact 2024,147722707348885,Ad group 1,LPM17SS00190BLK00MR1-23V1,DeepBI_0502_Out - M19 - Exact 2024,DeepBI_0502_Ad group 1
UK,16.66,0.79,0.047419,78164877519981,Xmars AI Out - M19 - Exact 2024,147722707348885,Ad group 1,LPM17SS00190BLK0XLR1-23V1,DeepBI_0502_Xmars AI Out - M19 - Exact 2024,DeepBI_0502_Ad group 1
UK,16.66,0.85,0.05102,246555855166039,Xmars AI M19 AUTO,271461786038701,M19 AUTO,LPM17SS00190BLK0XLR1-23V1,DeepBI_0502_Xmars AI M19 AUTO,DeepBI_0502_M19 AUTO
UK,16.66,0.94,0.056423,78164877519981,Xmars AI Out - M19 - Exact 2024,147722707348885,Ad group 1,LPM17SS00190WHI00SA1-23V1,DeepBI_0502_Xmars AI Out - M19 - Exact 2024,DeepBI_0502_Ad group 1
UK,16.66,0.48,0.028812,276635269614975,Xmars AI Out - M19 - Broad 2023,13722148790089,Ad group 1,LPM17SS0019DGRN00LR1-23V1,DeepBI_0502_Xmars AI Out - M19 - Broad 2023,DeepBI_0502_Ad group 1
UK,16.66,0.82,0.04922,246555855166039,Xmars AI M19 AUTO,271461786038701,M19 AUTO,LPM17SS0019DGRN0XLR1-23V1,DeepBI_0502_Xmars AI M19 AUTO,DeepBI_0502_M19 AUTO
UK,16.66,0.26,0.015606,77665939037048,Xmars AI Out - M19 - Phrase 2024,86260567812901,Ad group 1,LPM17SS0019DGRN0XLR1-23V1,DeepBI_0502_Xmars AI Out - M19 - Phrase 2024,DeepBI_0502_Ad group 1
UK,16.66,0.74,0.044418,14431222967292,Xmars AI M93 - Auto,49679875984485,Ad group 1,LPM21SS0093MT0100LR2,DeepBI_0502_Xmars AI M93 - Auto,DeepBI_0502_Ad group 1
UK,16.66,0.53,0.031813,266361831354637,Xmars AI M93 - Broad,176783879891403,Ad group 1,LPM21SS0093MT0100MR2,DeepBI_0502_Xmars AI M93 - Broad,DeepBI_0502_Ad group 1
UK,15.57,0.31,0.01991,142497405303389,Lounge - M38 M39 - Auto,140209557633809,Ad group 1,LPM17AW0038NBBL00LA1,DeepBI_0502_Lounge - M38 M39 - Auto,DeepBI_0502_Ad group 1
UK,15.57,1.39,0.089274,83879587866730,Xmars AI Lounge - M38 - Broad,74530545744036,Ad group 1,LPM17AW0038NBWH00SA1,DeepBI_0502_Xmars AI Lounge - M38 - Broad,DeepBI_0502_Ad group 1
UK,15.32,4.92,0.321149,175742856536338,M93 - Phrase,110880716066715,Ad group 1,LPM21SS0093MT0100SR2,DeepBI_0502_M93 - Phrase,DeepBI_0502_Ad group 1
UK,14.16,1.57,0.110876,83879587866730,Lounge - M38 - Broad,74530545744036,Ad group 1,LPM17AW0038NBWH00SA1,DeepBI_0502_Lounge - M38 - Broad,DeepBI_0502_Ad group 1
UK,14.16,0.7,0.049435,246555855166039,M19 - AUTO,271461786038701,M19 AUTO,LPM17SS0019DGRN0XLR1-23V1,DeepBI_0502_M19 - AUTO,DeepBI_0502_M19 AUTO
UK,12.49,0.29,0.023219,142497405303389,Xmars AI Lounge - M38 M39 - Auto,140209557633809,Ad group 1,LPM17AW0038NBWH00SA1,DeepBI_0502_Xmars AI Lounge - M38 M39 - Auto,DeepBI_0502_Ad group 1
UK,11.92,1.17,0.098154,77665939037048,Out - M19 - Phrase 2024,86260567812901,Ad group 1,LPM17SS00190BLK00MR1-23V1,DeepBI_0502_Out - M19 - Phrase 2024,DeepBI_0502_Ad group 1
UK,10.62,0.8,0.07533,246555855166039,M19 - AUTO,271461786038701,M19 AUTO,LPM17SS00190WHI00SA1-23V1,DeepBI_0502_M19 - AUTO,DeepBI_0502_M19 AUTO
