market,sum( sales ),sum( cost ),avg_acos,campaignId,campaignName,adGroupId,adGroupName,promotedSku,new_campaignName,new_adGroupName
FR,20.82,0.51,0.024496,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015WBDT00MR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,20.82,1.03,0.049472,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS00520BLK2XLB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,2.67,0.128242,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS00520PUR2XLA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.18,0.008646,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY00LA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.2,0.009606,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY0XSB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,1.04,0.049952,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052DGCM00LA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.19,0.009126,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052DHGY2XLA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.21,0.010086,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052OFWH00SB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.27,0.012968,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL00MA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,1.02,0.048991,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL2XLB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,20.82,0.16,0.007685,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019LBLU00LR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,20.82,0.22,0.010567,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019PINK00LA1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,20.0,0.48,0.024,514167159661659,DeepBI_0509_m36_overstock,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT200LR4,DeepBI_0507_m36_overstock,DeepBI_0507_DeepBI_0509_m36
FR,19.99,0.85,0.042521,559286178488901,DeepBI_0509_L01,476226681767570,DeepBI_0509_L01,LPL16SS00010BLK2XLA1,DeepBI_0507_L01,DeepBI_0507_DeepBI_0509_L01
FR,19.99,0.48,0.024012,559286178488901,DeepBI_0509_L01,476226681767570,DeepBI_0509_L01,LPL16SS00010BLK2XLB1,DeepBI_0507_L01,DeepBI_0507_DeepBI_0509_L01
FR,19.99,2.52,0.126063,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS0001BURY2XLA1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,19.99,1.98,0.09905,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002STBL00MB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,19.99,0.46,0.023012,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015PPL200LR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,19.99,0.49,0.024512,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015PPL200MR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,19.78,0.53,0.026795,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS0001OFWH2XLA1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,19.78,0.06,0.003033,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR00SB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,19.78,7.28,0.368049,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY2XLB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,19.16,0.36,0.018789,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY2XLR1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,18.99,0.37,0.019484,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015PNK200LR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.79,0.17,0.009047,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY00SA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,18.32,0.36,0.019651,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW00150BLK00LR2,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.63,0.034389,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW00150BLK00SR2,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.52,0.028384,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW00150BLK0XSR1-19Y,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.73,0.039847,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015WBDT00SR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.56,0.030568,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015WBDT0XLR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.42,0.022926,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015WBDT0XSR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,18.32,0.76,0.041485,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS00190NAY00LR1-22V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,18.32,2.9,0.158297,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS00190NAY00MR1-22V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,18.32,0.45,0.024563,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY00SR1-23V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,17.41,0.37,0.021252,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015PNK200MR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,17.41,0.17,0.009765,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL0XSA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.11,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS00010WHI004R4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.05,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT0100MR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.14,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT012XSR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.08,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT0800MR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.12,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT0900MR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.09,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT100XSR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.08,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT102XLR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.11,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT110XSR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.09,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT112XLR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.11,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MT120XSR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.1,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT1002R4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.1,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT1008R4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.15,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT1010R4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.15,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT1014R4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.04,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT82XSR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.1,,346362579978996,DeepBI_0509_K01,370686358313691,DeepBI_0509_K01_category,LPK17SS0001MUT90XLR4,DeepBI_0507_K01,DeepBI_0507_DeepBI_0509_K01_category
FR,0.0,0.06,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS00010BLK00LB1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,2.87,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS00010BLK2XLA1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.18,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS00010BLK2XLB1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.34,,559286178488901,DeepBI_0509_L01,476226681767570,DeepBI_0509_L01,LPL16SS00010NAY0XSA1,DeepBI_0507_L01,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.07,,559286178488901,DeepBI_0509_L01,476226681767570,DeepBI_0509_L01,LPL16SS00010NAY0XSB1,DeepBI_0507_L01,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.05,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS0001BURY00MB1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,1.66,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS0001OFWH0XSA1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.38,,559286178488901,DeepBI_0509_L01,476226681767570,DeepBI_0509_L01,LPL16SS0001OFWH2XLA1,DeepBI_0507_L01,DeepBI_0507_DeepBI_0509_L01
FR,0.0,0.13,,559286178488901,DeepBI_0509_L01_overstock,476226681767570,DeepBI_0509_L01,LPL16SS0001STBL0XLB1,DeepBI_0507_L01_overstock,DeepBI_0507_DeepBI_0509_L01
FR,0.0,1.58,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK00LA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.18,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK00LB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,4.02,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK00MA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.58,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK00MB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.41,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK0XSA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,1.42,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS00020BLK0XSB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.01,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020NAY00MB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.58,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020NAY2XLA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.95,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR00MA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.71,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR00SB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,1.96,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR0XSA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.69,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR0XSB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.49,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS00020PUR2XLA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.07,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002BURY00LA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.11,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002BURY00MA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,1.05,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002BURY0XSA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,1.71,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY00MA1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.25,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY00MB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.38,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY00SA1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.94,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY0XLB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.64,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002DHGY2XLB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.49,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002STBL00MA1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.16,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002STBL00MB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.18,,504816871181128,DeepBI_0509_L02,449528966392770,DeepBI_0509_L02,LPL16SS0002STBL00SB1,DeepBI_0507_L02,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.02,,504816871181128,DeepBI_0509_L02_overstock,449528966392770,DeepBI_0509_L02,LPL16SS0002STBL00SB1,DeepBI_0507_L02_overstock,DeepBI_0507_DeepBI_0509_L02
FR,0.0,0.27,,302052141188403,DeepBI_0509_L15,420421349815706,DeepBI_0509_L15,LPL17AW0015PNK22XLR1,DeepBI_0507_L15,DeepBI_0507_DeepBI_0509_L15
FR,0.0,0.27,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520BLK00SB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.16,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520BLK2XLB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.77,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS00520NAY00MB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.13,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520NAY00MB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.42,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS00520NAY2XLB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.15,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520NAY2XLB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.51,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS00520PUR0XLA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.17,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520PUR0XLA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.18,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS00520PUR2XLA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,2.43,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY00LA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,1.39,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY00SA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.16,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052BURY0XSB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.24,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052DGCM00LA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.22,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052DHGY00SB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.15,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052DHGY2XLA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.15,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052OFWH00SB1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.21,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL00MA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.22,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL0XLA1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.06,,366836223007357,DeepBI_0509_L52,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL0XSA1,DeepBI_0507_L52,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.17,,366836223007357,DeepBI_0509_L52_overstock,300043914595103,DeepBI_0509_L52,LPL19SS0052STBL2XLB1,DeepBI_0507_L52_overstock,DeepBI_0507_DeepBI_0509_L52
FR,0.0,0.47,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS00190BLK0XLA1-22V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.19,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS00190OLV00MR1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,1.42,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS00190WHI00LR1-22V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.21,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS00190WHI2XLA1-23V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.29,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS00190WHI2XLA1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.23,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019BURY00MR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.32,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019DGRN00SA1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.18,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019DGRN00SR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.32,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY00SR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.23,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY0XLR1-23V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.22,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY0XLR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.35,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019DHGY2XLR1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.18,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019HGRY00SR1-22V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.34,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019IDBL0XLR1-23V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.14,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019IDBL0XLR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.32,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019LBLU00LR1-23V1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.31,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019LBLU00SA1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.26,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019LBLU00SA1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.27,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019LBLU0XLA1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.18,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019PINK00LA1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.18,,289851750658803,DeepBI_0509_m19_overstock,358257668183375,DeepBI_0509_m19,LPM17SS0019PINK00LR1-23V1,DeepBI_0507_m19_overstock,DeepBI_0507_DeepBI_0509_m19
FR,0.0,0.18,,289851750658803,DeepBI_0509_m19,358257668183375,DeepBI_0509_m19,LPM17SS0019WNST2XLR1,DeepBI_0507_m19,DeepBI_0507_DeepBI_0509_m19
FR,0.0,3.57,,556378851007957,DeepBI_0509_m35_overstock,380132000953706,DeepBI_0509_m35,LPM17SS00350WHI00LR4,DeepBI_0507_m35_overstock,DeepBI_0507_DeepBI_0509_m35
FR,0.0,0.49,,556378851007957,DeepBI_0509_m35,380132000953706,DeepBI_0509_m35,LPM17SS0035MT0300MR4,DeepBI_0507_m35,DeepBI_0507_DeepBI_0509_m35
FR,0.0,0.04,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360BLK00LR4V3,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.01,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360BLK0XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.29,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360BLK3XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
